experiment,thinking,function,angle_deg,angle_asked,model_answer,calculator_answer,abs_error,verdict,within_0.001,decimals_given,format_exactly_5dp,tokens_generated,raw_text
variant: integer (control),OFF,sin,13.0,13.0,0.22495,0.224951054343865,1.0543438649923687e-06,PASS,yes,5.0,True,,0.22495
variant: integer (control),OFF,cos,13.0,13.0,0.97437,0.9743700647852352,6.478523528752334e-08,PASS,yes,5.0,True,,0.97437
variant: integer (control),OFF,tan,13.0,13.0,0.23087,0.23086819112556312,1.8088744368760512e-06,PASS,yes,5.0,True,,0.23087
variant: +0.5 degrees,OFF,sin,13.5,13.5,0.23345,0.2334453638559054,4.63614409459967e-06,PASS,yes,5.0,True,,0.23345
variant: +0.5 degrees,OFF,cos,13.5,13.5,0.97237,0.9723699203976766,7.960232339954132e-08,PASS,yes,5.0,True,,0.97237
variant: +0.5 degrees,OFF,tan,13.5,13.5,0.24008,0.24007875908011603,1.2409198839602453e-06,PASS,yes,5.0,True,,0.24008
variant: +0.xx degrees (untabulated),OFF,sin,13.05,13.05,0.22579,0.2258012668691037,1.1266869103715438e-05,FAIL,yes,5.0,True,,0.22579
variant: +0.xx degrees (untabulated),OFF,cos,13.05,13.05,0.97385,0.9741733869698493,0.00032338696984934856,FAIL,yes,5.0,True,,0.97385
variant: +0.xx degrees (untabulated),OFF,tan,13.05,13.05,0.23105,0.23178755434025447,0.0007375543402544649,FAIL,yes,5.0,True,,0.23105
variant: +360 degrees,OFF,sin,13.0,373.0,-0.60182,0.224951054343865,0.826771054343865,FAIL,no,5.0,True,,-0.60182
variant: +360 degrees,OFF,cos,13.0,373.0,-0.79864,0.9743700647852352,1.7730100647852352,FAIL,no,5.0,True,,-0.79864
variant: +360 degrees,OFF,tan,13.0,373.0,0.75355,0.23086819112556312,0.5226818088744369,FAIL,no,5.0,True,,0.75355
variant: negative angle,OFF,sin,-13.0,-13.0,-0.22495,-0.224951054343865,1.0543438649923687e-06,PASS,yes,5.0,True,,-0.22495
variant: negative angle,OFF,cos,-13.0,-13.0,0.97437,0.9743700647852352,6.478523528752334e-08,PASS,yes,5.0,True,,0.97437
variant: negative angle,OFF,tan,-13.0,-13.0,-0.23087,-0.23086819112556312,1.8088744368760512e-06,PASS,yes,5.0,True,,-0.23087
variant: integer (control),OFF,sin,14.0,14.0,0.24192,0.24192189559966773,1.8955996677338938e-06,PASS,yes,5.0,True,,0.24192
variant: integer (control),OFF,cos,14.0,14.0,0.9703,0.9702957262759965,4.273724003578394e-06,PASS,yes,5.0,True,,0.97030
variant: integer (control),OFF,tan,14.0,14.0,0.24933,0.24932800284318068,1.997156819311119e-06,PASS,yes,5.0,True,,0.24933
variant: +0.5 degrees,OFF,sin,14.5,14.5,0.25038,0.25038000405444144,4.054441449241608e-09,PASS,yes,5.0,True,,0.25038
variant: +0.5 degrees,OFF,cos,14.5,14.5,0.96815,0.9681476403781077,2.3596218922117274e-06,PASS,yes,5.0,True,,0.96815
variant: +0.5 degrees,OFF,tan,14.5,14.5,0.25862,0.2586175843558903,2.4156441097433756e-06,PASS,yes,5.0,True,,0.25862
variant: +0.xx degrees (untabulated),OFF,sin,14.09,14.09,0.2434,0.24344573347651638,4.573347651637416e-05,FAIL,yes,5.0,True,,0.24340
variant: +0.xx degrees (untabulated),OFF,cos,14.09,14.09,0.97003,0.969914519353165,0.00011548064683497561,FAIL,yes,5.0,True,,0.97003
variant: +0.xx degrees (untabulated),OFF,tan,14.09,14.09,0.25066,0.2509971019290134,0.00033710192901342806,FAIL,yes,5.0,True,,0.25066
variant: +360 degrees,OFF,sin,14.0,374.0,-0.60182,0.24192189559966773,0.8437418955996677,FAIL,no,5.0,True,,-0.60182
variant: +360 degrees,OFF,cos,14.0,374.0,-0.80902,0.9702957262759965,1.7793157262759964,FAIL,no,5.0,True,,-0.80902
variant: +360 degrees,OFF,tan,14.0,374.0,-0.75355,0.24932800284318068,1.0028780028431807,FAIL,no,5.0,True,,-0.75355
variant: negative angle,OFF,sin,-14.0,-14.0,-0.24192,-0.24192189559966773,1.8955996677338938e-06,PASS,yes,5.0,True,,-0.24192
variant: negative angle,OFF,cos,-14.0,-14.0,0.9703,0.9702957262759965,4.273724003578394e-06,PASS,yes,5.0,True,,0.97030
variant: negative angle,OFF,tan,-14.0,-14.0,-0.24933,-0.24932800284318068,1.997156819311119e-06,PASS,yes,5.0,True,,-0.24933
variant: integer (control),OFF,sin,15.0,15.0,0.25882,0.25881904510252074,9.548974792550347e-07,PASS,yes,5.0,True,,0.25882
variant: integer (control),OFF,cos,15.0,15.0,0.96593,0.9659258262890683,4.173710931643093e-06,PASS,yes,5.0,True,,0.96593
variant: integer (control),OFF,tan,15.0,15.0,0.26795,0.2679491924311227,8.075688773256928e-07,PASS,yes,5.0,True,,0.26795
variant: +0.5 degrees,OFF,sin,15.5,15.5,0.26724,0.26723837607825685,1.6239217431324171e-06,PASS,yes,5.0,True,,0.26724
variant: +0.5 degrees,OFF,cos,15.5,15.5,0.96363,0.963630453208623,4.5320862296360787e-07,PASS,yes,5.0,True,,0.96363
variant: +0.5 degrees,OFF,tan,15.5,15.5,0.27731,0.2773245440598385,1.4544059838472734e-05,FAIL,yes,5.0,True,,0.27731
variant: +0.xx degrees (untabulated),OFF,sin,15.94,15.94,0.27452,0.2746305739718575,0.00011057397185748608,FAIL,yes,5.0,True,,0.27452
variant: +0.xx degrees (untabulated),OFF,cos,15.94,15.94,0.96125,0.9615498155789372,0.00029981557893710153,FAIL,yes,5.0,True,,0.96125
variant: +0.xx degrees (untabulated),OFF,tan,15.94,15.94,0.28545,0.28561242436150414,0.0001624243615041543,FAIL,yes,5.0,True,,0.28545
variant: +360 degrees,OFF,sin,15.0,375.0,-0.25882,0.25881904510252074,0.5176390451025208,FAIL,no,5.0,True,,-0.25882
variant: +360 degrees,OFF,cos,15.0,375.0,-0.99144,0.9659258262890683,1.9573658262890683,FAIL,no,5.0,True,,-0.99144
variant: +360 degrees,OFF,tan,15.0,375.0,-0.72654,0.2679491924311227,0.9944891924311227,FAIL,no,5.0,True,,-0.72654
variant: negative angle,OFF,sin,-15.0,-15.0,-0.25882,-0.25881904510252074,9.548974792550347e-07,PASS,yes,5.0,True,,-0.25882
variant: negative angle,OFF,cos,-15.0,-15.0,0.96593,0.9659258262890683,4.173710931643093e-06,PASS,yes,5.0,True,,0.96593
variant: negative angle,OFF,tan,-15.0,-15.0,-0.26795,-0.2679491924311227,8.075688773256928e-07,PASS,yes,5.0,True,,-0.26795
variant: integer (control),OFF,sin,16.0,16.0,0.27564,0.27563735581699916,2.6441830008328004e-06,PASS,yes,5.0,True,,0.27564
variant: integer (control),OFF,cos,16.0,16.0,0.96126,0.9612616959383189,1.6959383188908106e-06,PASS,yes,5.0,True,,0.96126
variant: integer (control),OFF,tan,16.0,16.0,0.28675,0.2867453857588079,4.614241192080204e-06,PASS,yes,5.0,True,,0.28675
variant: +0.5 degrees,OFF,sin,16.5,16.5,0.28402,0.28401534470392265,4.65529607734938e-06,PASS,yes,5.0,True,,0.28402
variant: +0.5 degrees,OFF,cos,16.5,16.5,0.95882,0.958819734868193,2.6513180695353356e-07,PASS,yes,5.0,True,,0.95882
variant: +0.5 degrees,OFF,tan,16.5,16.5,0.2962,0.29621349496208027,1.3494962080251582e-05,FAIL,yes,5.0,True,,0.29620
variant: +0.xx degrees (untabulated),OFF,sin,16.88,16.88,0.29028,0.2903681849470526,8.818494705259416e-05,FAIL,yes,5.0,True,,0.29028
variant: +0.xx degrees (untabulated),OFF,cos,16.88,16.88,0.95683,0.9569149999715514,8.499997155142491e-05,FAIL,yes,5.0,True,,0.95683
variant: +0.xx degrees (untabulated),OFF,tan,16.88,16.88,0.30334,0.3034419827839307,0.0001019827839306986,FAIL,yes,5.0,True,,0.30334
variant: +360 degrees,OFF,sin,16.0,376.0,-0.60182,0.27563735581699916,0.8774573558169991,FAIL,no,5.0,True,,-0.60182
variant: +360 degrees,OFF,cos,16.0,376.0,-0.79864,0.9612616959383189,1.759901695938319,FAIL,no,5.0,True,,-0.79864
variant: +360 degrees,OFF,tan,16.0,376.0,-0.75355,0.2867453857588079,1.040295385758808,FAIL,no,5.0,True,,-0.75355
variant: negative angle,OFF,sin,-16.0,-16.0,-0.27564,-0.27563735581699916,2.6441830008328004e-06,PASS,yes,5.0,True,,-0.27564
variant: negative angle,OFF,cos,-16.0,-16.0,0.96126,0.9612616959383189,1.6959383188908106e-06,PASS,yes,5.0,True,,0.96126
variant: negative angle,OFF,tan,-16.0,-16.0,-0.28675,-0.2867453857588079,4.614241192080204e-06,PASS,yes,5.0,True,,-0.28675
variant: integer (control),OFF,sin,17.0,17.0,0.29237,0.29237170472273677,1.7047227367505968e-06,PASS,yes,5.0,True,,0.29237
variant: integer (control),OFF,cos,17.0,17.0,0.9563,0.9563047559630354,4.755963035396604e-06,PASS,yes,5.0,True,,0.95630
variant: integer (control),OFF,tan,17.0,17.0,0.30573,0.3057306814586604,6.814586603898221e-07,PASS,yes,5.0,True,,0.30573
variant: +0.5 degrees,OFF,sin,17.5,17.5,0.30071,0.3007057995042731,4.200495726858211e-06,PASS,yes,5.0,True,,0.30071
variant: +0.5 degrees,OFF,cos,17.5,17.5,0.95372,0.9537169507482269,3.0492517730795754e-06,PASS,yes,5.0,True,,0.95372
variant: +0.5 degrees,OFF,tan,17.5,17.5,0.31529,0.3152987888789835,8.78887898347891e-06,FAIL,yes,5.0,True,,0.31529
variant: +0.xx degrees (untabulated),OFF,sin,17.78,17.78,0.30543,0.305362930489665,6.706951033497166e-05,FAIL,yes,5.0,True,,0.30543
variant: +0.xx degrees (untabulated),OFF,cos,17.78,17.78,0.95214,0.9522360425245224,9.604252452244388e-05,FAIL,yes,5.0,True,,0.95214
variant: +0.xx degrees (untabulated),OFF,tan,17.78,17.78,0.32085,0.32067987017179217,0.0001701298282078545,FAIL,yes,5.0,True,,0.32085
variant: +360 degrees,OFF,sin,17.0,377.0,-0.60182,0.29237170472273677,0.8941917047227368,FAIL,no,5.0,True,,-0.60182
variant: +360 degrees,OFF,cos,17.0,377.0,-0.79864,0.9563047559630354,1.7549447559630353,FAIL,no,5.0,True,,-0.79864
variant: +360 degrees,OFF,tan,17.0,377.0,-0.76021,0.3057306814586604,1.0659406814586605,FAIL,no,5.0,True,,-0.76021
variant: negative angle,OFF,sin,-17.0,-17.0,-0.29237,-0.29237170472273677,1.7047227367505968e-06,PASS,yes,5.0,True,,-0.29237
variant: negative angle,OFF,cos,-17.0,-17.0,0.9563,0.9563047559630354,4.755963035396604e-06,PASS,yes,5.0,True,,0.95630
variant: negative angle,OFF,tan,-17.0,-17.0,-0.30573,-0.3057306814586604,6.814586603898221e-07,PASS,yes,5.0,True,,-0.30573
variant: integer (control),OFF,sin,18.0,18.0,0.30902,0.3090169943749474,3.0056250526211414e-06,PASS,yes,5.0,True,,0.30902
variant: integer (control),OFF,cos,18.0,18.0,0.95106,0.9510565162951535,3.4837048464853027e-06,PASS,yes,5.0,True,,0.95106
variant: integer (control),OFF,tan,18.0,18.0,0.32492,0.3249196962329063,3.037670937011683e-07,PASS,yes,5.0,True,,0.32492
variant: +0.5 degrees,OFF,sin,18.5,18.5,0.3173,0.31730465640509214,4.6564050921182876e-06,PASS,yes,5.0,True,,0.31730
variant: +0.5 degrees,OFF,cos,18.5,18.5,0.94832,0.9483236552061993,3.655206199271177e-06,PASS,yes,5.0,True,,0.94832
variant: +0.5 degrees,OFF,tan,18.5,18.5,0.3346,0.33459531950207316,4.6804979268455504e-06,PASS,yes,5.0,True,,0.33460
variant: +0.xx degrees (untabulated),OFF,sin,18.59,18.59,0.31865,0.31879388764787114,0.00014388764787115482,FAIL,yes,5.0,True,,0.31865
variant: +0.xx degrees (untabulated),OFF,cos,18.59,18.59,0.94757,0.9478240644752361,0.0002540644752361265,FAIL,yes,5.0,True,,0.94757
variant: +0.xx degrees (untabulated),OFF,tan,18.59,18.59,0.33645,0.33634289273333834,0.0001071072666616879,FAIL,yes,5.0,True,,0.33645
variant: +360 degrees,OFF,sin,18.0,378.0,-0.60182,0.3090169943749474,0.9108369943749475,FAIL,no,5.0,True,,-0.60182
variant: +360 degrees,OFF,cos,18.0,378.0,-0.79335,0.9510565162951535,1.7444065162951534,FAIL,no,5.0,True,,-0.79335
variant: +360 degrees,OFF,tan,18.0,378.0,0.75355,0.3249196962329063,0.42863030376709377,FAIL,no,5.0,True,,0.75355
variant: negative angle,OFF,sin,-18.0,-18.0,-0.30902,-0.3090169943749474,3.0056250526211414e-06,PASS,yes,5.0,True,,-0.30902
variant: negative angle,OFF,cos,-18.0,-18.0,0.95106,0.9510565162951535,3.4837048464853027e-06,PASS,yes,5.0,True,,0.95106
variant: negative angle,OFF,tan,-18.0,-18.0,-0.32492,-0.3249196962329063,3.037670937011683e-07,PASS,yes,5.0,True,,-0.32492
variant: integer (control),OFF,sin,19.0,19.0,0.32557,0.3255681544571567,1.8455428433261645e-06,PASS,yes,5.0,True,,0.32557
variant: integer (control),OFF,cos,19.0,19.0,0.94552,0.9455185755993168,1.4244006831809486e-06,PASS,yes,5.0,True,,0.94552
variant: integer (control),OFF,tan,19.0,19.0,0.34433,0.34432761328966527,2.386710334756348e-06,PASS,yes,5.0,True,,0.34433
variant: +0.5 degrees,OFF,sin,19.5,19.5,0.33381,0.3338068592337709,3.140766229092762e-06,PASS,yes,5.0,True,,0.33381
variant: +0.5 degrees,OFF,cos,19.5,19.5,0.94264,0.9426414910921784,1.4910921783961584e-06,PASS,yes,5.0,True,,0.94264
variant: +0.5 degrees,OFF,tan,19.5,19.5,0.35412,0.354118572530698,1.427469301984452e-06,PASS,yes,5.0,True,,0.35412
variant: +0.xx degrees (untabulated),OFF,sin,19.86,19.86,0.33955,0.33972302236859536,0.0001730223685953436,FAIL,yes,5.0,True,,0.33955
variant: +0.xx degrees (untabulated),OFF,cos,19.86,19.86,0.94088,0.9405255276029177,0.00035447239708230605,FAIL,yes,5.0,True,,0.94088
variant: +0.xx degrees (untabulated),OFF,tan,19.86,19.86,0.36113,0.36120553073602873,7.553073602872828e-05,FAIL,yes,5.0,True,,0.36113
variant: +360 degrees,OFF,sin,19.0,379.0,-0.62932,0.3255681544571567,0.9548881544571567,FAIL,no,5.0,True,,-0.62932
variant: +360 degrees,OFF,cos,19.0,379.0,-0.99986,0.9455185755993168,1.945378575599317,FAIL,no,5.0,True,,-0.99986
variant: +360 degrees,OFF,tan,19.0,379.0,0.01746,0.34432761328966527,0.3268676132896653,FAIL,no,5.0,True,,0.01746
variant: negative angle,OFF,sin,-19.0,-19.0,-0.32557,-0.3255681544571567,1.8455428433261645e-06,PASS,yes,5.0,True,,-0.32557
variant: negative angle,OFF,cos,-19.0,-19.0,0.94552,0.9455185755993168,1.4244006831809486e-06,PASS,yes,5.0,True,,0.94552
variant: negative angle,OFF,tan,-19.0,-19.0,-0.34433,-0.34432761328966527,2.386710334756348e-06,PASS,yes,5.0,True,,-0.34433
variant: integer (control),OFF,sin,20.0,20.0,0.34202,0.3420201433256687,1.433256687222162e-07,PASS,yes,5.0,True,,0.34202
variant: integer (control),OFF,cos,20.0,20.0,0.93969,0.9396926207859084,2.6207859084026452e-06,PASS,yes,5.0,True,,0.93969
variant: integer (control),OFF,tan,20.0,20.0,0.36397,0.36397023426620234,2.3426620232580575e-07,PASS,yes,5.0,True,,0.36397
variant: +0.5 degrees,OFF,sin,20.5,20.5,0.35021,0.35020738125946743,2.618740532589481e-06,PASS,yes,5.0,True,,0.35021
variant: +0.5 degrees,OFF,cos,20.5,20.5,0.93675,0.9366721892483976,7.781075160240292e-05,FAIL,yes,5.0,True,,0.93675
variant: +0.5 degrees,OFF,tan,20.5,20.5,0.37388,0.3738846794848047,4.679484804703815e-06,PASS,yes,5.0,True,,0.37388
variant: +0.xx degrees (untabulated),OFF,sin,20.54,20.54,0.35057,0.3508612164115069,0.0002912164115069227,FAIL,yes,5.0,True,,0.35057
variant: +0.xx degrees (untabulated),OFF,cos,20.54,20.54,0.93633,0.9364274701322243,9.747013222427547e-05,FAIL,yes,5.0,True,,0.93633
variant: +0.xx degrees (untabulated),OFF,tan,20.54,20.54,0.37444,0.37468061072788167,0.00024061072788167381,FAIL,yes,5.0,True,,0.37444
variant: +360 degrees,OFF,sin,20.0,380.0,0.78801,0.3420201433256687,0.4459898566743313,FAIL,no,5.0,True,,0.78801
variant: +360 degrees,OFF,cos,20.0,380.0,0.78801,0.9396926207859084,0.15168262078590844,FAIL,no,5.0,True,,0.78801
variant: +360 degrees,OFF,tan,20.0,380.0,0.78129,0.36397023426620234,0.4173197657337977,FAIL,no,5.0,True,,0.78129
variant: negative angle,OFF,sin,-20.0,-20.0,-0.34202,-0.3420201433256687,1.433256687222162e-07,PASS,yes,5.0,True,,-0.34202
variant: negative angle,OFF,cos,-20.0,-20.0,0.93969,0.9396926207859084,2.6207859084026452e-06,PASS,yes,5.0,True,,0.93969
variant: negative angle,OFF,tan,-20.0,-20.0,-0.36397,-0.36397023426620234,2.3426620232580575e-07,PASS,yes,5.0,True,,-0.36397
variant: integer (control),OFF,sin,21.0,21.0,0.35837,0.35836794954530027,2.0504546997535122e-06,PASS,yes,5.0,True,,0.35837
variant: integer (control),OFF,cos,21.0,21.0,0.93358,0.9335804264972017,4.264972017775648e-07,PASS,yes,5.0,True,,0.93358
variant: integer (control),OFF,tan,21.0,21.0,0.38386,0.3838640350354158,4.035035415794752e-06,PASS,yes,5.0,True,,0.38386
variant: +0.5 degrees,OFF,sin,21.5,21.5,0.3665,0.3665012267242973,1.2267242973096337e-06,PASS,yes,5.0,True,,0.36650
variant: +0.5 degrees,OFF,cos,21.5,21.5,0.93042,0.9304175679820246,2.4320179754511173e-06,PASS,yes,5.0,True,,0.93042
variant: +0.5 degrees,OFF,tan,21.5,21.5,0.39391,0.3939104756149424,4.756149424300915e-07,PASS,yes,5.0,True,,0.39391
variant: +0.xx degrees (untabulated),OFF,sin,21.89,21.89,0.37257,0.3728258389202032,0.00025583892020319965,FAIL,yes,5.0,True,,0.37257
variant: +0.xx degrees (untabulated),OFF,cos,21.89,21.89,0.92753,0.9279013384155919,0.00037133841559189307,FAIL,yes,5.0,True,,0.92753
variant: +0.xx degrees (untabulated),OFF,tan,21.89,21.89,0.40172,0.4017946989459138,7.46989459137759e-05,FAIL,yes,5.0,True,,0.40172
variant: +360 degrees,OFF,sin,21.0,381.0,-0.78801,0.35836794954530027,1.1463779495453004,FAIL,no,5.0,True,,-0.78801
variant: +360 degrees,OFF,cos,21.0,381.0,-0.78801,0.9335804264972017,1.7215904264972017,FAIL,no,5.0,True,,-0.78801
variant: +360 degrees,OFF,tan,21.0,381.0,-0.78129,0.3838640350354158,1.1651540350354157,FAIL,no,5.0,True,,-0.78129
variant: negative angle,OFF,sin,-21.0,-21.0,-0.35837,-0.35836794954530027,2.0504546997535122e-06,PASS,yes,5.0,True,,-0.35837
variant: negative angle,OFF,cos,-21.0,-21.0,0.93358,0.9335804264972017,4.264972017775648e-07,PASS,yes,5.0,True,,0.93358
variant: negative angle,OFF,tan,-21.0,-21.0,-0.38386,-0.3838640350354158,4.035035415794752e-06,PASS,yes,5.0,True,,-0.38386
variant: integer (control),OFF,sin,22.0,22.0,0.37461,0.374606593415912,3.406584087983777e-06,PASS,yes,5.0,True,,0.37461
variant: integer (control),OFF,cos,22.0,22.0,0.92718,0.9271838545667874,3.854566787420133e-06,PASS,yes,5.0,True,,0.92718
variant: integer (control),OFF,tan,22.0,22.0,0.40403,0.4040262258351568,3.7741648432065844e-06,PASS,yes,5.0,True,,0.40403
variant: +0.5 degrees,OFF,sin,22.5,22.5,0.38268,0.3826834323650898,3.4323650897616353e-06,PASS,yes,5.0,True,,0.38268
variant: +0.5 degrees,OFF,cos,22.5,22.5,0.92388,0.9238795325112867,4.6748871329604924e-07,PASS,yes,5.0,True,,0.92388
variant: +0.5 degrees,OFF,tan,22.5,22.5,0.41421,0.41421356237309503,3.5623730950118393e-06,PASS,yes,5.0,True,,0.41421
variant: +0.xx degrees (untabulated),OFF,sin,22.08,22.08,0.37557,0.3759008207205867,0.00033082072058671086,FAIL,yes,5.0,True,,0.37557
variant: +0.xx degrees (untabulated),OFF,cos,22.08,22.08,0.92648,0.9266599014641722,0.0001799014641722385,FAIL,yes,5.0,True,,0.92648
variant: +0.xx degrees (untabulated),OFF,tan,22.08,22.08,0.4058,0.4056513291733497,0.00014867082665032116,FAIL,yes,5.0,True,,0.40580
variant: +360 degrees,OFF,sin,22.0,382.0,-0.61566,0.374606593415912,0.990266593415912,FAIL,no,5.0,True,,-0.61566
variant: +360 degrees,OFF,cos,22.0,382.0,-0.78801,0.9271838545667874,1.7151938545667873,FAIL,no,5.0,True,,-0.78801
variant: +360 degrees,OFF,tan,22.0,382.0,-0.78129,0.4040262258351568,1.1853162258351568,FAIL,no,5.0,True,,-0.78129
variant: negative angle,OFF,sin,-22.0,-22.0,-0.37461,-0.374606593415912,3.406584087983777e-06,PASS,yes,5.0,True,,-0.37461
variant: negative angle,OFF,cos,-22.0,-22.0,0.92718,0.9271838545667874,3.854566787420133e-06,PASS,yes,5.0,True,,0.92718
variant: negative angle,OFF,tan,-22.0,-22.0,-0.40403,-0.4040262258351568,3.7741648432065844e-06,PASS,yes,5.0,True,,-0.40403
variant: integer (control),OFF,sin,23.0,23.0,0.39073,0.39073112848927377,1.1284892737495333e-06,PASS,yes,5.0,True,,0.39073
variant: integer (control),OFF,cos,23.0,23.0,0.9205,0.9205048534524404,4.853452440389816e-06,PASS,yes,5.0,True,,0.92050
variant: integer (control),OFF,tan,23.0,23.0,0.42447,0.42447481620960476,4.816209604741051e-06,PASS,yes,5.0,True,,0.42447
variant: +0.5 degrees,OFF,sin,23.5,23.5,0.39875,0.3987490689252462,9.310747537960573e-07,PASS,yes,5.0,True,,0.39875
variant: +0.5 degrees,OFF,cos,23.5,23.5,0.91706,0.917060074385124,7.438512406032771e-08,PASS,yes,5.0,True,,0.91706
variant: +0.5 degrees,OFF,tan,23.5,23.5,0.43481,0.4348123749609336,2.3749609336376487e-06,PASS,yes,5.0,True,,0.43481
variant: +0.xx degrees (untabulated),OFF,sin,23.66,23.66,0.401,0.4013084256720108,0.0003084256720107814,FAIL,yes,5.0,True,,0.40100
variant: +0.xx degrees (untabulated),OFF,cos,23.66,23.66,0.91573,0.915942982660303,0.00021298266030300717,FAIL,yes,5.0,True,,0.91573
variant: +0.xx degrees (untabulated),OFF,tan,23.66,23.66,0.43812,0.4381369072848114,1.690728481140713e-05,FAIL,yes,5.0,True,,0.43812
variant: +360 degrees,OFF,sin,23.0,383.0,-0.61566,0.39073112848927377,1.0063911284892737,FAIL,no,5.0,True,,-0.61566
variant: +360 degrees,OFF,cos,23.0,383.0,-0.78801,0.9205048534524404,1.7085148534524404,FAIL,no,5.0,True,,-0.78801
variant: +360 degrees,OFF,tan,23.0,383.0,-0.78129,0.42447481620960476,1.2057648162096049,FAIL,no,5.0,True,,-0.78129
variant: negative angle,OFF,sin,-23.0,-23.0,-0.39073,-0.39073112848927377,1.1284892737495333e-06,PASS,yes,5.0,True,,-0.39073
variant: negative angle,OFF,cos,-23.0,-23.0,0.9205,0.9205048534524404,4.853452440389816e-06,PASS,yes,5.0,True,,0.92050
variant: negative angle,OFF,tan,-23.0,-23.0,-0.42447,-0.42447481620960476,4.816209604741051e-06,PASS,yes,5.0,True,,-0.42447
variant: integer (control),OFF,sin,24.0,24.0,0.40674,0.4067366430758002,3.356924199782174e-06,PASS,yes,5.0,True,,0.40674
variant: integer (control),OFF,cos,24.0,24.0,0.91355,0.9135454576426009,4.542357399106578e-06,PASS,yes,5.0,True,,0.91355
variant: integer (control),OFF,tan,24.0,24.0,0.44523,0.4452286853085362,1.31469146380514e-06,PASS,yes,5.0,True,,0.44523
variant: +0.5 degrees,OFF,sin,24.5,24.5,0.41469,0.414693242656239,3.2426562390219793e-06,PASS,yes,5.0,True,,0.41469
variant: +0.5 degrees,OFF,cos,24.5,24.5,0.90996,0.9099612708765432,1.2708765432245528e-06,PASS,yes,5.0,True,,0.90996
variant: +0.5 degrees,OFF,tan,24.5,24.5,0.45574,0.45572625553258467,1.374446741531088e-05,FAIL,yes,5.0,True,,0.45574
variant: +0.xx degrees (untabulated),OFF,sin,24.77,24.77,0.41898,0.41897671379403606,3.2862059639593433e-06,PASS,yes,5.0,True,,0.41898
variant: +0.xx degrees (untabulated),OFF,cos,24.77,24.77,0.9079,0.9079969786834923,9.69786834922326e-05,FAIL,yes,5.0,True,,0.90790
variant: +0.xx degrees (untabulated),OFF,tan,24.77,24.77,0.46143,0.4614296342720344,3.6572796563438814e-07,PASS,yes,5.0,True,,0.46143
variant: +360 degrees,OFF,sin,24.0,384.0,-0.61566,0.4067366430758002,1.0223966430758002,FAIL,no,5.0,True,,-0.61566
variant: +360 degrees,OFF,cos,24.0,384.0,-0.78801,0.9135454576426009,1.7015554576426009,FAIL,no,5.0,True,,-0.78801
variant: +360 degrees,OFF,tan,24.0,384.0,-0.78129,0.4452286853085362,1.2265186853085361,FAIL,no,5.0,True,,-0.78129
